Points,Wins,Last 10 Rank,Post Season Finish 
94,42,14.0,4
93,41,8.0,5
110,50,22.5,5
99,44,13.0,5
102,48,17.5,5
94,43,11.5,5
100,45,16.0,5
113,52,12.0,5
72,33,19.0,5
98,43,7.5,5
100,46,21.0,5
110,50,8.0,5
98,44,19.0,5
106,50,15.5,5
91,42,10.5,5
93,44,19.5,5
78,34,13.0,5
98,46,13.5,5
88,38,15.5,5
65,30,20.0,4
90,40,25.0,5
58,25,29.5,5
102,46,12.5,4
98,43,18.0,5
97,42,12.0,5
108,49,7.0,4
91,38,13.0,3
63,29,24,4
96,42,8.0,5
77,34,9.0,5
98,44,7.0,5
114,54,13.5,5
97,45,5.5,5
65,28,15.0,5
72,34,11.5,4
102,45,5.5,5
74,34,16.0,5
102,48,11.0,4
97,44,12.0,5
106,48,13.5,5
102,46,3.0,5
106,49,10.5,4
85,37,12.5,5
95,43,10.0,5
97,46,17.0,5
100,44,11.5,5
102,46,11.5,5
92,41,22.5,5
108,50,19.5,5
88,40,22.0,5
100,46,20.0,5
90,38,6.5,5
108,50,2.0,3
98,44,3.5,3
115,53,13.0,4
108,49,8.5,4
70,31,20.0,4
92,40,12.0,5
64,28,23.0,5
106,48,6.0,3
115,52,9.5,5
103,48,12.0,5
100,46,14.0,5
88,40,15.5,5
86,38,19.5,5
111,51,4.5,5
98,44,6.0,4
96,42,14.0,5
100,44,2.5,5
83,39,9.5,5
78,34,11.5,5
99,46,22.0,5
90,40,12.0,4
107,48,4.5,3
103,47,15.0,4
100,45,18.0,5
104,48,16.5,3
94,42,17.0,5
96,44,5.0,5
102,46,14.5,5
108,50,17.0,5
116,52,3.0,5
100,47,16.5,5
74,34,10.5,5
92,43,19.5,5
96,42,17.0,4
110,51,8.0,5
94,41,19.0,5
96,42,13.0,5
94,42,12.5,5
98,45,8.5,2
96,44,18.5,5
102,46,6.0,4
102,48,5.5,5
96,42,13.5,5
104,48,23.5,5
86,38,23.5,5
88,40,15.5,5
84,38,2.0,5
105,49,7.0,2
82,39,4.5,4
100,45,17.0,5
87,40,15.5,5
60,25,27.0,5
93,41,15.5,5
90,41,17.5,5
88,39,15.5,5
108,50,10.0,5
75,33,5.0,5
86,39,10.5,5
72,32,21.0,4
104,48,10.5,5
64,28,16.0,5
92,42,20.0,5
96,44,11.5,4
102,46,17.0,5
96,42,13.5,5
95,44,8.5,4
98,44,11.0,5
102,46,6.0,5
94,42,8.5,5
110,50,12.5,5
108,48,10.0,5
101,47,10.5,4
68,29,8.0,5
105,48,11.0,5
96,44,18.0,5
96,43,13.5,5
91,39,17.5,5
106,48,15.5,3
92,42,19.5,5
96,44,12.5,5
96,43,10.0,5
74,34,15.5,5
103,48,16.0,5
73,29,21.5,3
86,39,10.0,5
102,47,4.0,4
97,42,3.5,5
105,48,13.5,5
105,47,10.5,5
80,34,19.0,5
94,43,3.0,5
92,42,12.0,5
106,48,7.5,4
109,51,10.5,4
98,44,15.5,4
100,47,9.0,5
79,37,12.5,5
102,46,6.5,4
114,52,23.0,4
102,48,20.5,4
94,42,12.0,5
78,36,12.5,5
100,46,16.0,5
92,43,14.5,4
98,42,14.0,3
93,41,16.5,4
102,46,24.0,5
94,41,18.5,5
106,50,2.0,5
100,44,11.5,5
94,42,19.0,4
85,39,11.5,5
100,43,13.0,5
83,37,17.5,4
100,46,13.5,5
94,42,11.5,3
102,48,6.0,5
111,50,7.5,4
104,46,8.5,4
96,43,5.0,5
91,40,12.5,3
92,41,14.0,5
93,43,16.0,5
104,47,19.5,4
83,39,4.5,5
92,40,10.0,5
100,47,12.0,5
100,45,13.0,4
96,44,12.5,5
94,42,9.0,5
102,46,9.0,5
100,44,16.5,3
84,37,16.5,5
90,40,21.5,5
100,46,20.0,5
89,40,4.5,3
100,43,3.5,5
79,36,10.0,5
95,43,19.5,5
94,42,5.5,5
96,41,21.5,5
108,50,11.0,5
94,42,16.0,5
95,44,16.0,5
91,40,23.0,5
96,44,16.5,5
101,48,16.5,5
87,39,26.5,5
98,44,20.5,5
97,42,6.0,5
92,40,13.0,5
74,34,16.5,4
108,49,15.0,4
96,45,27.5,5
104,47,16.5,4
87,40,14.0,4
95,44,11.0,5
80,36,18.5,4
83,36,19.0,5
80,36,4.0,5
82,36,16.0,5
102,45,18.5,5
102,46,27.0,5
94,41,19.5,4
87,39,13.5,5
90,42,22.0,4
102,46,8.0,3
98,45,8.5,5
101,46,6.5,5
84,37,12.5,5
91,41,13.5,5
86,39,9.0,3
104,48,14.0,5
96,44,12.5,4
72,32,21.0,4
102,46,7.0,5
90,39,14.5,4
90,40,16.5,5
93,43,5.5,5
98,45,18.5,5
96,43,10.5,5
92,40,3.5,4
73,33,18.5,4
93,42,13.5,5
102,48,24.0,5
102,47,11.0,1
94,42,11.5,5
104,46,8.5,4
79,36,5.0,4
96,42,18.5,5
98,45,16.0,5
91,39,10.5,5
106,48,9.0,5
98,44,8.0,4
98,43,13.0,5
98,43,11.0,4
74,32,26.0,5
56,24,5.5,5
88,41,1.5,5
80,36,14.5,4
102,48,16.0,5
101,44,13.5,5
92,42,16.0,5
82,36,28.5,5
84,36,14.5,5
102,44,14.0,5
96,42,17.0,5
78,36,14.5,5
88,41,22,2
102,46,13.0,5
102,47,17.5,1
88,39,25.5,5
72,32,14.5,5
100,44,13.0,5
102,46,6.0,4
100,44,5.5,5
84,38,16.0,4
86,40,11.0,5
90,40,6.5,4
96,44,14.5,3
83,36,17.5,1
97,43,12.0,5
94,42,17.5,5
103,46,5.0,4
102,45,5.5,5
106,48,15.5,5
95,42,6.0,5
109,48,12.0,5
98,45,5.0,5
95,42,11.5,5
96,44,8.5,5
106,48,15.0,4
104,48,13.0,5
100,44,7.0,5
98,46,24.5,5
96,43,15.5,2
85,39,16.5,5
97,43,12.0,4
81,36,18.0,5
92,42,8.0,5
80,36,7.0,5
100,46,18.0,5
102,46,11.0,5
106,50,8.0,5
108,51,11.5,5
104,48,3.0,3
86,40,8.5,5
104,46,20.5,5
108,50,6.0,3
88,40,15.5,3
80,37,5.0,5
101,48,17.0,5
101,46,14.5,5
66,30,13.5,5
112,52,8.5,5
104,48,5.0,5
114,52,22.0,3
99,44,8.5,4
78,36,11.0,5
100,46,17.0,5
81,37,9.0,5
108,50,10.0,5
119,54,12.5,5
76,33,12.5,5
93,40,6.0,4
110,50,12.5,5
112,52,13.5,4
105,46,11.5,4
72,32,9.5,5
88,39,25.0,5
101,46,15.5,5
88,38,15.5,5
100,46,9.0,2
102,46,14.0,5
98,46,12.0,5
98,44,23.0,5
102,46,11.0,5
100,45,20.0,5
94,42,13.5,5
94,43,10.0,5
100,44,6.5,4
106,49,15.0,5
100,44,6.5,5
86,38,18.0,5
92,40,24.0,5
108,50,8.0,5
100,45,14.5,5
90,40,13.5,3
98,46,16,3
73,32,24.0,5
92,41,14.0,5
73,32,19.5,4
105,46,9.0,5
96,44,20.0,3
69,30,18.0,5
99,44,19.5,5
104,48,10.0,5
100,46,16.5,5
110,52,17.5,3
96,43,18.5,5
82,38,16.5,5
84,37,13.0,5
112,52,10.0,4
76,32,19.5,5
100,46,13.5,5
101,47,16.0,5
108,48,3.5,4
100,44,2.5,4
77,34,11.0,4
98,46,12.0,5
78,36,26.0,4
77,34,20.5,4
104,47,12.5,5
94,42,15.5,5
94,43,15.5,4
102,48,5.5,5
48,20,17.5,5
100,44,4.0,4
100,46,10.5,5
107,48,2.0,5
108,50,2.0,5
74,34,21.5,5
75,34,9.5,5
101,45,15.0,5
94,41,7.5,5
90,41,23.5,5
76,34,20.5,5
96,44,15.0,5
108,50,2.5,5
84,37,16.0,5
103,46,23.0,5
86,40,20.5,4
105,48,21.5,5
82,36,14.5,5
90,40,14.0,5
107,50,15.5,5
84,38,16.5,5
91,42,12.5,4
98,46,14.5,5
92,41,17.0,5
86,40,15.5,5
106,50,22.0,4
100,46,14.5,5
58,25,12.0,5
96,42,15.0,4
94,44,17.5,5
84,37,20.5,5
100,47,9.0,4
88,39,15.0,5
98,42,7.0,4
98,44,11.0,5
100,44,9.0,4
92,40,8.0,3
78,36,5.5,4
90,40,23.0,5
110,50,6.5,4
98,44,21.0,5
84,38,3.5,5
100,45,14.5,4
86,41,5.0,5
97,43,10.0,5
102,46,12.5,5
78,34,20.5,5
96,44,20.5,5
98,45,7.5,5
104,48,8.0,5
96,42,14.0,5
110,51,10.5,5
100,44,4.5,4
98,44,12.5,4
104,48,13.0,4
60,27,17.5,5
88,40,20.0,5
74,34,13.0,5
100,44,3.5,4
88,40,16.5,5
88,40,22.0,5
102,47,15.5,5
86,40,20.5,5
91,41,21.5,5
94,42,5.0,3
112,52,10.5,2
92,42,8.5,5
99,45,5.5,5
106,49,16.5,3
82,35,27.0,5
92,42,11.5,5
100,42,16.5,5
98,44,16.0,5
100,46,19.0,5
94,42,19.0,5
76,36,20.0,5
98,45,7.5,5
78,36,18.0,4
103,46,22.5,5
76,34,7.5,5
108,52,25.5,5
106,48,16.5,5
105,46,9.0,5
78,34,7.5,5
78,34,22.0,5
100,44,2.5,3
94,42,21.5,5
96,44,19.5,4
114,54,3.0,3
45,20,14.5,5
86,38,24.5,5
81,36,12.5,5
106,48,16.0,4
108,50,3.0,5
88,41,21.5,5
100,46,1.5,4
89,40,12.5,5
80,37,14.0,4
98,46,14.5,5
90,40,19.5,5
100,45,13.5,5
100,46,7.5,4
84,36,17.0,4
102,46,20.0,4
103,48,13.0,5
110,50,16.5,4
106,48,21.0,5
82,38,24.0,5
88,41,16.0,4
94,42,11.5,5
96,44,15.5,4
112,51,9.5,4
104,48,9.0,4
90,40,24.0,5
92,42,9.0,5
85,38,25.0,4
87,38,16.0,5
106,48,16.0,5
116,52,15.5,4
76,33,30.0,5
108,48,11.0,4
108,50,11.5,3
94,42,13.0,4
53,24,7.0,5
73,33,5.0,5
101,45,13.5,5
96,44,17.5,4
102,46,25.5,4
80,35,22.5,5
96,43,14.5,4
64,28,28.0,5
96,42,19.0,4
98,45,4.5,5
94,40,12.5,5
100,45,14.5,5
100,48,22.5,5
107,46,23,1
72,32,17.0,5
78,36,24.5,5
56,24,8,5
68,32,18.5,5
106,50,13.0,5
99,44,11.5,5
87,38,12.5,5
88,38,20.5,5
68,30,6.5,5
98,44,13.0,5
94,44,2.5,5
99,42,19.5,5
96,44,13.0,5
104,48,15.0,5
95,44,17.0,5
96,43,9.5,5
92,40,9.5,5
97,44,14.5,4
98,46,15.5,4
98,46,6.5,5
100,46,18.0,5
94,42,18.5,5
48,20,17.5,5
108,50,9.5,5
108,48,14.5,4
78,36,12.0,5
93,40,15.5,5
74,33,15.5,5
104,48,15.5,5
72,32,3.5,4
79,36,7.0,5
86,39,12.0,5
56,26,2.0,5
85,37,21.0,5
102,46,19.0,5
81,38,15.5,5
97,44,16.5,5
102,47,15.0,5
105,50,15.0,5
111,50,10.5,4
96,43,7.0,4
74,34,19.5,5
104,48,6.5,5
84,36,22.0,5
90,40,20.0,5
80,36,5.5,5
110,50,7.0,5
79,36,10.5,5
104,48,8.5,4
98,44,3.5,5
103,46,19.0,5
97,42,20.5,5
101,46,22.5,5
98,42,6.5,5
80,34,22.0,5
79,36,24.0,5
98,46,9.0,5
98,46,13.5,5
93,40,10.0,3
91,42,14.0,5
102,48,6.0,5
98,44,11.5,2
98,44,8.5,3
94,42,10.0,5
104,48,12.5,5
93,42,13.5,3
76,36,7.0,5
93,44,13,5
74,35,16.0,5
98,44,5.0,5
87,40,16.5,5
100,44,11.5,2
69,30,18.5,5
92,42,16.5,5
86,39,6.5,5
78,36,17.0,5
100,46,23.5,5
105,48,10.0,3
98,46,7.0,5
102,48,19.5,4
113,52,18.5,4
94,42,16.0,5
91,42,14.5,5
88,40,7.0,5
102,46,13.5,4
100,46,13.5,5
81,34,11.0,5
70,32,15.0,5
104,46,20.0,4
76,34,23.5,5
78,34,28.0,5
91,42,16.0,5
100,46,7.5,5
82,33,16.0,3
101,45,15.0,5
94,42,11.5,5
78,35,9.0,5
106,50,8.0,5
101,44,17.0,5
95,42,13.5,4
84,37,24.0,5
92,40,17.0,3
83,36,17.0,5
110,50,14.0,5
70,32,18.0,2
96,44,8.5,3
108,50,17.5,5
90,38,19.5,5
99,44,15.0,3
86,39,20.0,5
105,47,10.5,5
86,42,11.5,5
92,40,17.0,4
97,44,10.0,5
94,44,13.5,4
80,34,26.0,5
90,42,15.5,5
102,48,13.5,5
94,43,26.5,5
98,44,12.5,4
110,50,11.5,3
74,33,18.5,5
78,36,11.0,4
108,50,11.0,5
91,41,10.0,5
98,44,11.5,5
107,48,16.5,4
92,42,22.0,5
95,42,13.0,5
64,28,17.5,5
101,46,18.0,5
82,38,15.5,4
92,42,19.5,5
100,44,18.5,5
102,46,20.5,5
104,48,22.5,5
88,40,10.0,5
106,50,21.5,5
104,50,11.0,3
110,51,21.5,4
108,49,11.0,2
100,46,15.0,5
108,50,6.5,5
92,42,21.0,5
100,44,8.0,5
117,56,4.0,5
77,35,7.0,5
112,52,15.0,5
94,42,15.0,5
96,44,13.5,5
73,32,10.5,5
79,35,16.5,5
98,44,11.0,4
72,32,20.5,4
87,40,21.0,5
86,38,11.5,5
103,48,14.0,3
75,33,12.5,4
102,44,14.5,5
86,37,22.0,5
71,32,17.0,5
112,52,6.0,4
102,48,6.0,4
92,41,20.5,5
104,46,2.0,5
99,44,7.5,5
90,40,15.0,5
108,50,12.5,5
107,48,7.0,5
104,48,23.5,5
112,52,8.5,4
108,50,14.0,5
102,46,12.5,4
83,36,12.5,4
82,38,7.5,1
85,38,18.0,4
114,52,5.0,1
106,48,13.0,5
98,44,6.5,5
88,40,14.0,5
96,44,10.0,5
92,41,9.0,5
107,50,9.0,5
104,48,12.0,4
88,40,15.5,1
98,44,13.0,5
102,47,21.0,4
82,36,21.0,5
112,50,19.0,4
62,26,25.5,5
92,41,16.5,5
116,52,10.5,5
91,41,9.5,4
74,34,3.5,5
106,49,2.5,5
98,44,14.0,5
100,44,14.5,4
102,45,4.0,5
105,48,9.0,5
106,48,12.5,4
70,31,6.0,5
93,42,16.0,5
101,46,12.5,5
74,33,6.5,5
88,42,7.5,5
102,47,15.5,5
98,43,13.0,5
78,36,15.0,5
79,36,4.0,4
104,47,23.0,5
86,38,19.0,3
89,40,17.5,5
100,46,22.5,5
93,42,11.5,5
72,32,19.0,5
100,45,15.5,5
102,46,13.0,5
90,40,18.0,5
90,39,9.0,5
93,41,11.5,5
90,40,12.5,4
84,40,16.0,4
92,42,4.5,5
98,46,13.5,4
95,42,13.5,5
93,42,7.5,5
102,47,18.5,4
82,37,16.0,5
106,48,5.5,4
102,48,9.5,5
97,45,15.0,4
84,36,10.0,5
106,48,8.5,5
94,44,13.0,5
91,40,21.0,5
69,29,29,5
78,34,18.5,5
106,49,14.0,5
98,44,16.0,5
94,42,21.5,5
85,37,15.5,4
92,42,5.5,3
78,36,5.0,3
98,45,7.5,5
85,38,12.0,5
84,38,16.5,5
67,30,19.0,4
97,44,9.0,4
90,38,21.5,5
92,40,9.5,5
87,40,15.5,4
78,37,16.5,5
108,49,6.0,5
90,39,19.5,5
69,32,5.5,5
104,48,6.5,5
74,34,21.5,5
102,47,25.0,5
78,33,27.0,5
94,42,24.0,5
96,44,15.5,5
86,36,15.0,5
74,34,18.5,4
73,32,13.0,5
98,44,19.5,5
102,46,6.0,4
72,33,5.5,5
93,42,4.5,5
94,44,13.0,5
81,38,15.5,5
80,38,14.5,5
90,42,23.5,5
70,32,17.5,5
106,48,22.5,5
91,40,19.5,5
92,42,24.0,5
78,32,19.5,5
100,45,4.5,4
100,45,14.0,5
68,32,27.5,5
84,36,13.5,5
80,37,25.5,5
90,40,13.5,5
98,46,23.5,5
102,46,8.0,5
104,48,13.5,5
82,38,17.5,5
95,42,9.5,5
106,49,18.0,5
91,41,17.0,5
117,54,16.0,4
66,32,4.5,5
107,49,9.0,5
102,46,13.0,5
92,42,16.0,5
104,48,11.5,1
104,48,12.0,2
90,41,14.0,5
91,42,25.0,5
86,38,12.0,5
110,50,7.0,4
100,46,16.5,5
86,36,20.0,5
91,42,11.5,5
82,38,24.0,5
80,36,15.5,5
90,41,16.5,5
106,50,18.5,5
74,34,21.0,5
84,36,14.0,5
80,34,14.5,5
105,50,9.0,5
87,40,20.5,5
78,34,16.5,5
62,28,25.5,5
102,48,20.0,4
108,50,5.0,5
98,45,7.5,5
100,45,13.0,5
88,38,20.5,5
98,46,25.0,5
82,36,19.5,5
106,48,10.5,3
73,34,7.5,5
92,43,10.0,4
98,42,20.0,5
106,49,14.0,5
92,41,19.0,5
88,39,24.0,5
96,46,8.5,4
102,48,13.0,4
70,32,13.5,5
93,42,19.0,5
86,40,3.0,3
66,28,15.0,5
100,45,12.5,5
76,35,10.5,5
78,36,15.5,4
86,39,7.0,5
114,53,5.5,5
93,40,12.0,5
102,47,15.0,5
110,51,7.5,5
108,50,12.5,5
90,38,20.0,4
64,28,12.0,5
84,38,18.5,4
104,48,12.0,5
92,42,14.0,5
98,44,18.0,5
92,42,19.5,5
102,48,16.5,5
100,46,7.5,4
102,47,7.5,5
76,34,25.5,5
80,36,21.5,3
48,20,19.0,5
99,46,9.0,5
108,50,20.0,5
82,38,11.0,5
106,49,11.0,5
87,39,7.5,5
82,38,17.5,5
94,42,18.0,5
110,50,8.5,5
96,42,16.5,5
93,40,3.5,5
69,30,18.0,5
98,46,6.0,4
80,37,14.5,5
108,48,5.5,5
94,42,22.5,5
100,44,15.0,5
100,44,10.0,5
96,44,2.0,5
100,46,4.5,4
110,50,7.0,5
78,34,6.0,4
92,41,16.0,4
98,46,11.5,4
84,40,17.5,5
98,44,12.0,4
68,30,17.5,4
98,42,7.5,5
77,36,16.0,5
62,29,15.5,5
98,44,5.0,3
104,48,4.0,3
75,33,14.0,5
78,36,4.0,5
90,40,13.5,4
98,44,10.0,5
90,40,21.5,5
104,48,12.0,5
90,40,6.5,5
93,40,14.0,5
96,44,19.0,5
88,38,10.5,5
63,28,20.0,5
93,41,26.5,5
80,38,7.5,5
63,30,11.0,5
108,50,9.0,4
98,45,12.5,5
85,38,13.0,5
82,36,13.5,5
106,50,5.0,5
100,46,1.0,5
94,40,12.5,5
81,38,17.0,4
104,48,14.0,5
88,40,17.0,3
90,40,12.5,5
84,38,4.5,5
94,42,15.5,5
105,48,9.5,5
95,41,13.0,2
98,46,7.5,5
94,44,5.5,1
92,42,23.0,5
71,31,19.0,5
99,46,18.0,5
90,41,20.0,4
78,35,6.0,4
102,47,4.5,4
98,45,23.0,5
100,44,15.0,5
103,46,9.5,5
98,42,15.0,5
90,40,8.5,4
101,47,14.5,5
94,42,19.0,5
82,38,11.5,5
100,46,20.0,5
103,48,12.0,4
104,48,18.0,5
102,48,10.0,5
90,41,13.0,5
72,32,18.0,4
103,47,6.0,4
98,46,13.0,5
71,32,20.5,4
114,52,19.0,4
101,46,10.0,3
84,38,16.0,5
94,42,17.0,5
104,49,11.0,5
95,43,18.0,5
106,48,12.5,5
102,46,21.5,5
99,46,12.5,5
103,48,8.5,5
110,50,16.0,4
72,32,17.5,5
81,34,17.0,4
94,44,24.0,5
72,33,22.5,5
104,48,7.5,4
106,48,14.0,4
102,46,4.0,5
102,47,18.5,5
94,42,20.5,2
100,46,16.5,3
104,48,24.5,5
87,38,25.0,5
92,42,24.5,5
68,30,12.0,5
85,38,18.0,5
105,48,4.0,5
107,49,11.5,5
93,42,9.5,5
84,38,16.5,4
78,36,14.5,4
97,46,7.0,5
114,53,18.0,5
82,36,19.5,5
100,46,12.0,2
74,34,21.5,5
106,48,14.5,5
83,36,27.5,5
84,39,12.5,3
101,48,16.5,5
90,40,18.5,5
102,46,3.5,4
96,44,11.5,5
80,38,8.5,5
106,50,17.0,3
110,50,12,4
97,44,8.5,5
88,40,9.5,5
92,42,12.5,4
112,51,12.5,5
98,45,21.5,5
103,46,2.5,4
78,36,14.0,5
74,34,12.5,5
54,24,18.5,5
90,40,21.5,5
92,41,13.0,5
75,34,21.0,4
68,30,9.5,5
95,45,14.0,3
108,48,13.5,4
102,47,15.5,4
88,40,18.5,5
98,44,16.5,5
112,50,15.0,2
90,40,8.5,4
100,46,20.0,5
106,48,9.5,4
68,31,11.5,4
70,28,29,5
86,40,19.0,5
106,48,13.5,5
94,44,21.0,5
88,40,13.0,5
102,46,16.5,5
70,32,22.5,5
102,47,4.5,5
100,44,6.0,5
98,46,26.5,5
86,38,7.5,4
91,40,7.5,3
106,49,17.5,3
105,48,9.5,5
92,40,21.5,5
108,48,9.5,5
101,46,17.0,5
118,54,4.5,5
102,46,14.0,5
76,35,22.0,4
100,46,16.5,5
100,44,14.5,5
68,30,14.0,5
106,50,15.5,4
78,36,10.0,4
80,38,6.0,5
101,45,13.5,5
105,48,18.0,5
97,44,11.0,5
83,37,10.0,5
98,44,22.5,5
104,48,18.0,5
88,40,13.0,5
72,32,25.0,5
99,46,14.5,5
88,40,23.0,5
114,53,2.5,5
103,46,10.5,5
115,52,6.0,4
81,36,10.5,5
73,32,17.0,5
68,30,17.5,5
95,42,7.5,5
84,38,13.5,3
95,42,14.5,5
96,42,15.5,4
100,46,12.0,4
98,45,4.5,5
92,42,20.5,3
94,43,20.0,5
102,45,5.5,5
108,49,19.5,5
92,42,19.0,5
96,44,15.5,5
96,42,8.5,5
96,43,7.0,5
108,50,8.5,5
76,34,19.0,5
98,44,24.0,5
92,42,21.0,5
99,44,10.0,5
95,43,15.5,5
104,48,8.0,4
84,39,7.5,5
94,42,23.5,5
102,48,17.5,5
77,36,13.0,2
78,35,25.0,5
106,48,6.0,5
96,42,10.5,5
93,41,19.5,5
90,38,23.0,5
86,38,12.5,5
77,36,9.5,4
108,50,12.5,4
82,38,6.0,5
98,46,24.0,5
80,38,19.5,3
106,48,8.5,4
70,30,25.0,5
102,46,17.0,4
105,48,11.0,4
109,51,21.0,3
86,38,19.5,5
60,24,25.0,5
100,46,16.5,5
96,44,13.0,5
104,47,12.5,5
82,36,28.5,5
95,42,12.5,5
86,38,19.5,5
78,34,22.5,5
90,38,21.0,5
88,38,13.5,5
88,38,26.0,5
100,46,20.5,5
102,46,10.0,5
86,39,20.0,5
95,42,5.0,4
100,44,17.5,5
98,44,10.5,5
70,32,28.0,5
84,36,12.5,5
86,36,17.5,5
80,36,9.5,5
48,20,15.5,5
100,46,15.0,5
68,30,19.0,5
96,42,25.0,4
80,36,10.5,5
114,52,8.0,4
86,40,11.0,5
81,36,21.0,5
92,40,21.0,5
74,32,7.5,5
102,47,9.5,5
92,41,10.5,4
101,46,14.5,5
92,44,12.5,2
104,48,3.0,1
99,46,3.0,5
93,42,17.0,5
96,42,11.0,5
122,58,13.0,5
108,50,10.5,5
113,54,16,3
102,46,8.5,5
101,45,12.0,5
103,48,8.0,3
82,38,10.0,5
92,43,20.5,5
77,34,10.0,5
82,35,22.0,5
94,44,7.0,5
88,40,14.0,5
108,48,12.0,5
70,32,10.0,5
82,37,6.5,5
96,43,14.0,5
112,51,5.0,4
77,35,10.0,5
91,40,17.0,4
106,48,9.5,5
70,32,12.0,5
65,29,14.0,5
112,52,10.0,5
54,26,8.5,5
76,31,16.5,3
108,50,12.5,5
89,39,19.5,5
104,48,7.5,5
75,34,23.5,4
95,42,5.0,4
94,40,12.0,5
90,43,19.5,5
103,46,7.0,4
80,36,7.0,5
97,46,20.0,5
86,36,9.0,5
94,45,3.0,4
106,48,6.0,5
111,51,8.0,5
68,30,18.0,5
96,44,17.5,5
118,56,10.0,5
110,51,11.5,5
100,46,16.5,5
78,36,17.0,4
85,36,16.0,4
96,44,10.0,4
104,47,25.0,4
87,39,4.0,3
74,34,12.5,5
74,34,6.0,5
99,42,5.5,5
96,43,8.0,5
86,40,9.5,5
98,42,15.5,5
96,43,18.0,5
85,38,17.0,5
106,48,11.5,5
82,36,20.0,5
86,37,7.5,5
82,38,25.0,4
93,43,14.5,4
104,49,17.0,5
90,42,3.0,5
88,39,13.0,5
95,42,7.0,4
108,49,3.0,5
88,38,19.5,5
90,40,8.0,5
109,49,10.5,3
94,42,11.5,5
100,46,10.0,3
94,40,18.0,5
100,44,1.0,5
92,41,16.0,5
66,31,9.0,5
80,38,13.0,5
104,48,7.5,4
88,40,11.5,3
94,42,28.0,5
98,45,19.5,3
60,26,19.0,5
95,42,13.0,5
79,35,16.5,5
48,22,26.0,5
100,46,15.5,5
94,42,13.0,4
102,47,13.5,5
75,33,19.0,5
99,46,12.5,4
77,36,22.0,5
97,44,14.5,5
68,28,20.5,5
96,43,14.5,5
79,36,7.5,5
84,38,16.0,5
94,42,19.0,5
100,46,18.0,5
98,44,11.0,5
90,41,16.5,5
114,52,12.0,5
98,45,9.5,4
94,42,11.5,5
104,48,12.0,4
76,35,18.5,5
102,46,12.5,5
87,40,20.5,5
92,42,7.0,5
96,44,15.0,5
98,44,13.0,5
98,45,8.5,5
96,44,9.5,4
110,51,24.0,5
95,42,15.5,4
80,34,12.5,4
106,49,12.5,4
100,46,22.0,3
85,37,16.0,5
100,45,9.0,5
88,42,20.0,5
75,34,21.0,5
68,32,7.0,5
90,42,17.5,4
98,46,14.0,5
112,50,10.0,5
87,40,26.0,5
68,29,16.0,3
80,37,17.5,5
92,42,9.0,5
96,44,19.5,5
96,44,25.5,5
78,36,11.0,4
96,44,19.0,5
96,44,14.5,5
96,42,15.5,5
100,46,14.0,4
80,38,13.5,5
82,38,14.0,4
82,38,19.5,5
52,24,25.5,4
87,42,2.5,5
94,42,15.0,5
101,48,8.5,5
98,45,9.0,4
92,42,15.0,5
94,41,10.5,4
91,40,18.5,5
108,50,14.5,4
60,28,17.5,5
106,50,12.5,5
107,50,15.5,3
86,38,19.0,5
103,46,10.0,5
92,42,17.5,5
58,26,13.5,5
100,46,11.5,5
90,40,15.5,5
88,38,14.5,5
99,46,10.0,5
104,49,10.0,5
93,41,10.5,4
80,35,18.5,5
74,34,23.0,5
57,26,16.5,5
113,52,9.0,5
104,48,16.0,5
102,48,12.0,5
83,36,23.0,5
98,44,12.0,5
83,38,15.5,5
96,44,14.0,3
102,46,2.5,5
99,46,15.5,5
115,52,10.5,5
84,36,27.0,5
102,47,11.5,4
90,39,18.0,5
97,42,17.0,5
95,44,7.5,5
112,51,9.0,3
100,46,13.0,5
90,40,15.0,5
102,47,5.5,4
84,37,26.0,5
98,44,10.5,4
71,32,14.5,4
106,48,11.0,5
105,48,16.5,5
100,45,22.5,4
84,38,18.5,4
96,44,19.5,5
79,32,18.0,4
72,32,8.0,5
99,45,12.0,5
97,43,16.5,5
98,45,15.0,5
98,44,16.0,5
67,28,14.0,5
76,34,22.0,5
94,41,15.0,4
60,26,8.5,5
80,38,14.0,5
99,45,19.0,5
95,44,10.5,5
84,40,13.5,5
94,42,19.5,5
110,50,11.5,4
89,40,12.0,5
103,46,14.5,5
86,37,17.5,4
100,45,14.5,1
78,36,17.0,5
96,43,25.5,5
60,29,7,5
78,34,12.0,5
109,50,13.5,5
100,46,18.5,5
83,37,19.5,5
95,45,12.5,2
86,38,19.0,5
108,50,17.0,5
102,46,7.0,4
90,38,13.5,5
105,50,15.0,4
72,33,3.0,5
82,36,12.0,5
103,48,17.5,5
88,40,21.5,4
91,41,9.5,5
101,46,14.5,4
98,44,15.5,5
99,44,13.5,5
102,48,13.0,3
80,38,12.0,5
96,43,10.0,5
78,35,15.0,5
68,30,23.0,5
104,47,10.0,5
94,42,5.5,5
74,34,13.0,4
84,38,25.0,5
96,44,17.5,5
106,50,5.5,5
80,35,29.5,5
93,39,10,5
81,38,15.5,5
84,35,23.0,5
86,40,3.5,5
98,45,11.5,4
76,36,16.5,5
94,43,14.0,5
78,33,19.5,5
88,40,17.0,5
71,32,16.5,3
102,46,7.5,5
104,46,13.0,4
96,43,10.0,5
104,48,13.0,5
104,48,4.5,4
102,45,17.0,4
